store_id,sku_uid,trailing_demand_rate,days_of_cover,protection_days,service_level,recommended_cover_days,recommended_reorder_point,textbook_reorder_point,expected_demand_over_lead,safety_stock
BHS01,23_1091_BROWN_37,0.26785714285714285,18.666666666666668,5.931840648477659,0.95,6.79,2,4,1.59,0.41
BHS01,23_1091_BLACK_44,0.23214285714285715,25.846153846153847,5.931840648477659,0.95,6.99,2,4,1.38,0.62
BHS01,23_1091_BLACK_38,0.23214285714285715,30.153846153846153,5.931840648477659,0.95,6.71,2,4,1.38,0.62
BHS01,23_1091_BLACK_37,0.23214285714285715,34.46153846153846,5.931840648477659,0.95,4.99,2,4,1.38,0.62
BHS01,22_1084_NAVY_44,0.23214285714285715,25.846153846153847,5.931840648477659,0.95,6.42,2,4,1.38,0.62
BHS01,22_1084_NAVY_43,0.23214285714285715,25.846153846153847,5.931840648477659,0.95,6.9,2,4,1.38,0.62
PUS01,25_1105_MAROON_43,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,4.98,2,5,1.8,0.2
BHS01,25_1105_BROWN_38,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,6.75,2,4,1.59,0.41
BHS01,25_1105_BLACK_44,0.30357142857142855,19.764705882352942,5.931840648477659,0.95,5.89,2,5,1.8,0.2
BHS01,25_1105_BLACK_43,0.25,24.0,5.931840648477659,0.95,5.09,2,4,1.48,0.52
BHS01,25_1105_BLACK_37,0.14285714285714285,21.0,5.931840648477659,0.95,9.25,2,3,0.85,1.15
CHS01,26_1112_WHITE_37,0.2857142857142857,35.0,5.931840648477659,0.95,4.51,2,4,1.69,0.31
CHS01,25_1105_BROWN_44,0.2857142857142857,21.0,5.931840648477659,0.95,5.68,2,4,1.69,0.31
CHS01,25_1105_BROWN_43,0.32142857142857145,27.999999999999996,5.931840648477659,0.95,5.19,2,5,1.91,0.09
PUS01,16_1042_TAN_44,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,5.13,2,5,1.8,0.2
PUS01,16_1042_TAN_43,0.48214285714285715,31.11111111111111,5.931840648477659,0.95,3.61,2,6,2.86,-0.86
PUS01,16_1042_TAN_42,0.42857142857142855,25.666666666666668,5.931840648477659,0.95,4.57,2,6,2.54,-0.54
PUS01,15_1035_GREY_43,0.14285714285714285,21.0,5.931840648477659,0.95,7.22,2,3,0.85,1.15
CHS01,28_1126_ROSE-GOLD_37,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,5.93,2,5,1.8,0.2
CHS01,28_1126_BLUE-NAVY_44,0.32142857142857145,24.888888888888886,5.931840648477659,0.95,5.25,2,5,1.91,0.09
CHS01,27_1119_WHITE_44,0.23214285714285715,34.46153846153846,5.931840648477659,0.95,4.89,2,4,1.38,0.62
CHS01,30_1140_WHITE_37,0.25,24.0,5.931840648477659,0.95,5.87,2,4,1.48,0.52
CHS01,28_1126_TAN_44,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,5.62,2,4,1.59,0.41
CHS01,28_1126_ROSE-GOLD_43,0.4107142857142857,31.65217391304348,5.931840648477659,0.95,4.27,2,6,2.44,-0.44
CHS01,33_1161_ROSE-GOLD_37,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,6.55,2,3,1.17,0.83
CHS01,21_1077_BLUE-NAVY_43,0.17857142857142858,39.199999999999996,5.931840648477659,0.95,5.77,2,3,1.06,0.94
PUS01,17_1049_BROWN_44,0.16071428571428573,12.444444444444443,5.931840648477659,0.95,8.82,2,3,0.95,1.05
PUS01,17_1049_BROWN_37,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,5.94,2,5,1.91,0.09
PUS01,17_1049_BLACK_44,0.32142857142857145,27.999999999999996,5.931840648477659,0.95,4.31,2,5,1.91,0.09
CHS01,23_1091_BROWN_37,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,6.27,2,3,0.95,1.05
CHS01,23_1091_BLACK_44,0.17857142857142858,22.4,5.931840648477659,0.95,7.21,2,3,1.06,0.94
CHS01,23_1091_BLACK_43,0.30357142857142855,19.764705882352942,5.931840648477659,0.95,6.37,2,5,1.8,0.2
CHS01,23_1091_BLACK_37,0.17857142857142858,28.0,5.931840648477659,0.95,6.3,2,3,1.06,0.94
CHS01,22_1084_NAVY_43,0.375,29.333333333333332,5.931840648477659,0.95,4.27,2,5,2.22,-0.22
CHS01,24_1098_MAROON_44,0.2857142857142857,17.5,5.931840648477659,0.95,6.66,2,4,1.69,0.31
CHS01,24_1098_MAROON_43,0.32142857142857145,34.22222222222222,5.931840648477659,0.95,4.4,2,5,1.91,0.09
CHS01,24_1098_MAROON_38,0.21428571428571427,23.333333333333336,5.931840648477659,0.95,6.69,2,4,1.27,0.73
CHS01,24_1098_MAROON_37,0.16071428571428573,24.888888888888886,5.931840648477659,0.95,7.05,2,3,0.95,1.05
CHS01,23_1091_BROWN_43,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,6.92,2,3,1.17,0.83
CHS01,13_1021_WHITE_37,0.4107142857142857,24.347826086956523,5.931840648477659,0.95,4.49,2,6,2.44,-0.44
PUS01,20_1070_ANTIC-GOLD_38,0.4107142857142857,26.782608695652176,5.931840648477659,0.95,4.75,2,6,2.44,-0.44
CHS01,16_1042_ANTIC-GOLD_37,0.32142857142857145,21.777777777777775,5.931840648477659,0.95,5.32,2,5,1.91,0.09
CHS01,14_1028_ROSE-GOLD_44,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,5.91,2,4,1.59,0.41
CHS01,14_1028_ROSE-GOLD_37,0.23214285714285715,21.538461538461537,5.931840648477659,0.95,6.89,2,4,1.38,0.62
CHS01,16_1042_TAN_43,0.3392857142857143,29.473684210526315,5.931840648477659,0.95,4.67,2,5,2.01,-0.01
CHS01,16_1042_ANTIC-GOLD_43,0.4642857142857143,30.153846153846153,5.931840648477659,0.95,3.8,2,6,2.75,-0.75
CHS01,16_1042_ANTIC-GOLD_42,0.625,43.2,5.931840648477659,0.95,3.0,2,7,3.71,-1.71
CHS01,19_1063_MAROON_37,0.21428571428571427,14.0,5.931840648477659,0.95,8.68,2,4,1.27,0.73
CHS01,18_1056_GREY_44,0.26785714285714285,22.400000000000002,5.931840648477659,0.95,6.52,2,4,1.59,0.41
CHS01,18_1056_GREY_37,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,5.73,2,5,1.8,0.2
CHS01,22_1084_NAVY_37,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,5.34,2,5,1.8,0.2
BHS01,33_1161_BLUE-NAVY_39,0.26785714285714285,33.6,5.931840648477659,0.95,6.94,2,4,1.59,0.41
PUS01,22_1084_NAVY_37,0.39285714285714285,20.363636363636363,5.931840648477659,0.95,4.9,2,5,2.33,-0.33
PUS01,21_1077_BLUE-NAVY_44,0.32142857142857145,18.666666666666664,5.931840648477659,0.95,6.18,2,5,1.91,0.09
PUS01,21_1077_BLUE-NAVY_43,0.25,20.0,5.931840648477659,0.95,6.98,2,4,1.48,0.52
PUS01,21_1077_BLUE-NAVY_38,0.42857142857142855,35.0,5.931840648477659,0.95,4.07,2,6,2.54,-0.54
PUS01,20_1070_ANTIC-GOLD_43,0.26785714285714285,22.400000000000002,5.931840648477659,0.95,6.09,2,4,1.59,0.41
CHS01,11_1007_TAN_37,0.3392857142857143,20.63157894736842,5.931840648477659,0.95,5.36,2,5,2.01,-0.01
CHS01,10_1000_WHITE_44,0.14285714285714285,28.0,5.931840648477659,0.95,7.09,2,3,0.85,1.15
CHS01,10_1000_WHITE_40,0.26785714285714285,56.0,5.931840648477659,0.95,4.62,2,4,1.59,0.41
CHS01,10_1000_BROWN_43,0.19642857142857142,30.545454545454547,5.931840648477659,0.95,5.82,2,3,1.17,0.83
CHS01,12_1014_ANTIC-GOLD_37,0.32142857142857145,27.999999999999996,5.931840648477659,0.95,4.85,2,5,1.91,0.09
CHS01,11_1007_TAN_44,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,6.09,2,3,1.17,0.83
CHS01,14_1028_NAVY_37,0.32142857142857145,24.888888888888886,5.931840648477659,0.95,5.16,2,5,1.91,0.09
CHS01,13_1021_WHITE_43,0.375,29.333333333333332,5.931840648477659,0.95,4.34,2,5,2.22,-0.22
BHS01,23_1091_BROWN_44,0.14285714285714285,21.0,5.931840648477659,0.95,9.7,2,3,0.85,1.15
BHS01,23_1091_BROWN_43,0.26785714285714285,37.333333333333336,5.931840648477659,0.95,4.81,2,4,1.59,0.41
PUS01,25_1105_BROWN_44,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,5.73,2,3,1.17,0.83
PUS01,25_1105_BROWN_37,0.25,16.0,5.931840648477659,0.95,6.6,2,4,1.48,0.52
PUS01,25_1105_BLACK_44,0.17857142857142858,22.4,5.931840648477659,0.95,6.47,2,3,1.06,0.94
BHS01,27_1119_WHITE_37,0.23214285714285715,38.76923076923077,5.931840648477659,0.95,4.98,2,4,1.38,0.62
BHS01,27_1119_ANTIC-GOLD_37,0.2857142857142857,28.0,5.931840648477659,0.95,6.1,2,4,1.69,0.31
BHS01,25_1105_BROWN_44,0.19642857142857142,20.363636363636363,5.931840648477659,0.95,8.07,2,3,1.17,0.83
BHS01,25_1105_BROWN_43,0.375,32.0,5.931840648477659,0.95,4.51,2,5,2.22,-0.22
BHS01,28_1126_ROSE-GOLD_37,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,5.57,2,5,1.8,0.2
BHS01,28_1126_BLUE-NAVY_44,0.14285714285714285,35.0,5.931840648477659,0.95,7.47,2,3,0.85,1.15
BHS01,28_1126_BLUE-NAVY_38,0.26785714285714285,37.333333333333336,5.931840648477659,0.95,5.93,2,4,1.59,0.41
BHS01,28_1126_BLUE-NAVY_37,0.25,24.0,5.931840648477659,0.95,6.15,2,4,1.48,0.52
BHS01,31_1147_WHITE_44,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,6.17,2,3,1.17,0.83
BHS01,31_1147_WHITE_43,0.26785714285714285,33.6,5.931840648477659,0.95,5.6,2,4,1.59,0.41
BHS01,31_1147_WHITE_42,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,4.9,2,4,1.59,0.41
PUS01,23_1091_BROWN_38,0.5178571428571429,30.89655172413793,5.931840648477659,0.95,3.77,2,6,3.07,-1.07
PUS01,23_1091_BROWN_37,0.25,40.0,5.931840648477659,0.95,6.49,2,4,1.48,0.52
PUS01,23_1091_BLUE-NAVY_44,0.17857142857142858,28.0,5.931840648477659,0.95,6.0,2,3,1.06,0.94
PUS01,23_1091_BLUE-NAVY_41,0.5,38.0,5.931840648477659,0.95,3.72,2,6,2.97,-0.97
PUS01,23_1091_BLUE-NAVY_37,0.26785714285714285,22.400000000000002,5.931840648477659,0.95,5.78,2,4,1.59,0.41
PUS01,22_1084_NAVY_44,0.19642857142857142,20.363636363636363,5.931840648477659,0.95,6.38,2,3,1.17,0.83
PUS01,22_1084_NAVY_43,0.5,26.0,5.931840648477659,0.95,3.86,2,6,2.97,-0.97
CHS01,10_1000_BROWN_37,0.2857142857142857,31.5,5.931840648477659,0.95,4.72,2,4,1.69,0.31
BHS01,33_1161_ROSE-GOLD_44,0.125,16.0,5.931840648477659,0.95,11.74,2,3,0.74,1.26
BHS01,33_1161_ROSE-GOLD_43,0.21428571428571427,32.66666666666667,5.931840648477659,0.95,5.93,2,4,1.27,0.73
BHS01,33_1161_ROSE-GOLD_37,0.21428571428571427,37.333333333333336,5.931840648477659,0.95,5.93,2,4,1.27,0.73
BHS01,33_1161_BLUE-NAVY_44,0.10714285714285714,28.0,5.931840648477659,0.95,9.55,2,2,0.64,1.36
BHS01,29_1133_BROWN_44,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,8.07,2,3,0.95,1.05
BHS01,29_1133_BROWN_43,0.4107142857142857,29.217391304347828,5.931840648477659,0.95,4.33,2,6,2.44,-0.44
BHS01,29_1133_BROWN_38,0.35714285714285715,28.0,5.931840648477659,0.95,5.43,2,5,2.12,-0.12
BHS01,28_1126_ROSE-GOLD_44,0.21428571428571427,37.333333333333336,5.931840648477659,0.95,5.96,2,4,1.27,0.73
BHS01,28_1126_ROSE-GOLD_43,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,5.78,2,5,1.8,0.2
PUS01,25_1105_BLACK_37,0.5,32.0,5.931840648477659,0.95,3.2,2,6,2.97,-0.97
PUS01,24_1098_WHITE_42,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,5.27,2,5,1.8,0.2
PUS01,24_1098_WHITE_37,0.26785714285714285,18.666666666666668,5.931840648477659,0.95,6.32,2,4,1.59,0.41
PUS01,23_1091_BROWN_44,0.14285714285714285,28.0,5.931840648477659,0.95,10.46,2,3,0.85,1.15
PUS01,23_1091_BROWN_43,0.44642857142857145,35.839999999999996,5.931840648477659,0.95,3.56,2,6,2.65,-0.65
BHS01,32_1154_MAROON_42,0.25,32.0,5.931840648477659,0.95,6.87,2,4,1.48,0.52
BHS01,32_1154_MAROON_39,0.25,28.0,5.931840648477659,0.95,6.03,2,4,1.48,0.52
AHS01,10_1000_WHITE_37,0.17857142857142858,22.4,5.931840648477659,0.95,6.83,2,3,1.06,0.94
SUS01,31_1147_WHITE_43,0.21428571428571427,23.333333333333336,5.931840648477659,0.95,7.59,2,4,1.27,0.73
SUS01,31_1147_WHITE_42,0.2857142857142857,24.5,5.931840648477659,0.95,4.95,2,4,1.69,0.31
SUS01,31_1147_WHITE_39,0.42857142857142855,25.666666666666668,5.931840648477659,0.95,4.28,2,6,2.54,-0.54
SUS01,31_1147_WHITE_38,0.17857142857142858,22.4,5.931840648477659,0.95,6.66,2,3,1.06,0.94
SUS01,31_1147_ANTIC-GOLD_44,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,5.65,2,3,1.17,0.83
AHS01,14_1028_NAVY_44,0.26785714285714285,22.400000000000002,5.931840648477659,0.95,5.75,2,4,1.59,0.41
AHS01,14_1028_NAVY_37,0.25,20.0,5.931840648477659,0.95,6.28,2,4,1.48,0.52
AHS01,13_1021_BROWN_44,0.25,24.0,5.931840648477659,0.95,7.29,2,4,1.48,0.52
AHS01,15_1035_GREY_37,0.14285714285714285,14.0,5.931840648477659,0.95,8.5,2,3,0.85,1.15
AHS01,14_1028_WHITE_44,0.26785714285714285,29.866666666666667,5.931840648477659,0.95,5.58,2,4,1.59,0.41
KOS01,23_1091_BROWN_44,0.14285714285714285,14.0,5.931840648477659,0.95,9.22,2,3,0.85,1.15
KOS01,27_1119_WHITE_44,0.30357142857142855,29.647058823529413,5.931840648477659,0.95,5.07,2,5,1.8,0.2
KOS01,27_1119_ANTIC-GOLD_44,0.26785714285714285,22.400000000000002,5.931840648477659,0.95,6.3,2,4,1.59,0.41
KOS01,27_1119_ANTIC-GOLD_37,0.21428571428571427,18.666666666666668,5.931840648477659,0.95,7.92,2,4,1.27,0.73
KOS01,25_1105_MAROON_44,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,4.93,2,5,1.8,0.2
KOS01,25_1105_MAROON_39,0.7857142857142857,34.36363636363637,5.931840648477659,0.95,2.5,2,9,4.66,-2.66
KOS01,25_1105_MAROON_37,0.125,24.0,5.931840648477659,0.95,8.37,2,3,0.74,1.26
KOS01,25_1105_BROWN_44,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,6.31,2,3,0.95,1.05
KOS01,25_1105_BROWN_43,0.23214285714285715,17.23076923076923,5.931840648477659,0.95,8.53,2,4,1.38,0.62
SUS01,33_1161_ROSE-GOLD_38,0.2857142857142857,24.5,5.931840648477659,0.95,5.53,2,4,1.69,0.31
SUS01,33_1161_ROSE-GOLD_37,0.23214285714285715,21.538461538461537,5.931840648477659,0.95,6.82,2,4,1.38,0.62
SUS01,33_1161_BLUE-NAVY_44,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,6.62,2,3,0.95,1.05
SUS01,33_1161_BLUE-NAVY_38,0.42857142857142855,30.333333333333336,5.931840648477659,0.95,4.06,2,6,2.54,-0.54
AHS01,10_1000_WHITE_44,0.08928571428571429,44.8,5.931840648477659,0.95,6.44,1,2,0.53,0.47
SUS01,33_1161_BLUE-NAVY_37,0.10714285714285714,28.0,5.931840648477659,0.95,7.14,1,2,0.64,0.36
SUS01,33_1161_BLUE-NAVY_43,0.07142857142857142,56.0,5.931840648477659,0.95,6.32,1,2,0.42,0.58
KOS01,24_1098_MAROON_37,0.08928571428571429,33.6,5.931840648477659,0.95,8.4,1,2,0.53,0.47
SUS01,31_1147_WHITE_37,0.125,40.0,5.931840648477659,0.95,5.12,1,3,0.74,0.26
KOS01,15_1035_GREY_44,0.07142857142857142,28.0,5.931840648477659,0.95,13.97,1,2,0.42,0.58
KOS01,15_1035_GREY_43,0.08928571428571429,22.4,5.931840648477659,0.95,9.49,1,2,0.53,0.47
KOS01,14_1028_WHITE_44,0.14285714285714285,28.0,5.931840648477659,0.95,6.51,1,3,0.85,0.15
MAS01,11_1007_BLACK_37,0.08928571428571429,33.6,5.931840648477659,0.95,7.1,1,2,0.53,0.47
MAS01,10_1000_ROSE-GOLD_44,0.07142857142857142,28.0,5.931840648477659,0.95,8.07,1,2,0.42,0.58
MAS01,10_1000_ROSE-GOLD_43,0.14285714285714285,42.0,5.931840648477659,0.95,4.85,1,3,0.85,0.15
MAS01,10_1000_ROSE-GOLD_42,0.14285714285714285,42.0,5.931840648477659,0.95,5.11,1,3,0.85,0.15
MAS01,10_1000_ROSE-GOLD_38,0.14285714285714285,35.0,5.931840648477659,0.95,5.58,1,3,0.85,0.15
MAS01,10_1000_ROSE-GOLD_37,0.08928571428571429,22.4,5.931840648477659,0.95,8.09,1,2,0.53,0.47
SUS01,26_1112_WHITE_44,0.125,24.0,5.931840648477659,0.95,7.41,1,3,0.74,0.26
SUS01,25_1105_MAROON_44,0.08928571428571429,33.6,5.931840648477659,0.95,6.73,1,2,0.53,0.47
AHS01,16_1042_TAN_44,0.16071428571428573,37.33333333333333,5.931840648477659,0.95,5.26,1,3,0.95,0.05
AHS01,22_1084_NAVY_37,0.14285714285714285,42.0,5.931840648477659,0.95,6.9,1,3,0.85,0.15
KOS01,13_1021_WHITE_43,0.125,48.0,5.931840648477659,0.95,6.21,1,3,0.74,0.26
KOS01,13_1021_BROWN_43,0.07142857142857142,84.0,5.931840648477659,0.95,7.24,1,2,0.42,0.58
MAS01,11_1007_BLACK_44,0.10714285714285714,46.66666666666667,5.931840648477659,0.95,9.22,1,2,0.64,0.36
CHS01,32_1154_MAROON_44,0.05357142857142857,37.333333333333336,5.931840648477659,0.95,9.09,1,2,0.32,0.68
CHS01,32_1154_MAROON_42,0.16071428571428573,55.99999999999999,5.931840648477659,0.95,5.1,1,3,0.95,0.05
CHS01,32_1154_MAROON_37,0.08928571428571429,22.4,5.931840648477659,0.95,9.33,1,2,0.53,0.47
PUS01,15_1035_GREY_37,0.03571428571428571,56.0,5.931840648477659,0.95,8.02,1,1,0.21,0.79
COS01,10_1000_ROSE-GOLD_44,0.125,32.0,5.931840648477659,0.95,6.29,1,3,0.74,0.26
COS01,10_1000_ROSE-GOLD_43,0.14285714285714285,35.0,5.931840648477659,0.95,5.88,1,3,0.85,0.15
COS01,10_1000_ROSE-GOLD_37,0.125,32.0,5.931840648477659,0.95,6.33,1,3,0.74,0.26
BHS01,23_1091_BLACK_43,0.17857142857142858,44.8,5.931840648477659,0.95,4.34,1,3,1.06,-0.06
PUS01,27_1119_WHITE_44,0.17857142857142858,33.6,5.931840648477659,0.95,5.39,1,3,1.06,-0.06
PUS01,25_1105_MAROON_44,0.125,40.0,5.931840648477659,0.95,5.64,1,3,0.74,0.26
BHS01,25_1105_BROWN_37,0.08928571428571429,56.0,5.931840648477659,0.95,5.66,1,2,0.53,0.47
PUS01,15_1035_GREY_44,0.03571428571428571,56.0,5.931840648477659,0.95,7.9,1,1,0.21,0.79
PUS01,15_1035_GREY_42,0.10714285714285714,28.0,5.931840648477659,0.95,7.39,1,2,0.64,0.36
CHS01,21_1077_BLUE-NAVY_37,0.14285714285714285,56.0,5.931840648477659,0.95,4.89,1,3,0.85,0.15
CHS01,22_1084_NAVY_44,0.14285714285714285,35.0,5.931840648477659,0.95,5.72,1,3,0.85,0.15
PUS01,20_1070_ANTIC-GOLD_37,0.10714285714285714,28.0,5.931840648477659,0.95,7.67,1,2,0.64,0.36
PUS01,10_1000_ROSE-GOLD_44,0.125,40.0,5.931840648477659,0.95,5.72,1,3,0.74,0.26
COS01,17_1049_MAROON_37,0.14285714285714285,35.0,5.931840648477659,0.95,6.14,1,3,0.85,0.15
COS01,13_1021_WHITE_44,0.07142857142857142,56.0,5.931840648477659,0.95,5.84,1,2,0.42,0.58
PUS01,11_1007_TAN_44,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,5.68,1,3,0.95,0.05
COS01,15_1035_GREY_44,0.017857142857142856,112.0,5.931840648477659,0.95,8.75,1,1,0.11,0.89
COS01,15_1035_GREY_43,0.05357142857142857,37.333333333333336,5.931840648477659,0.95,8.23,1,2,0.32,0.68
COS01,15_1035_GREY_42,0.07142857142857142,28.0,5.931840648477659,0.95,9.81,1,2,0.42,0.58
COS01,15_1035_GREY_40,0.10714285714285714,46.66666666666667,5.931840648477659,0.95,6.63,1,2,0.64,0.36
COS01,15_1035_GREY_38,0.07142857142857142,28.0,5.931840648477659,0.95,8.34,1,2,0.42,0.58
COS01,15_1035_GREY_37,0.08928571428571429,22.4,5.931840648477659,0.95,9.21,1,2,0.53,0.47
BHS01,21_1077_BLUE-NAVY_37,0.10714285714285714,37.333333333333336,5.931840648477659,0.95,7.35,1,2,0.64,0.36
BHS01,20_1070_ANTIC-GOLD_37,0.08928571428571429,11.2,5.931840648477659,0.95,11.1,1,2,0.53,0.47
PUS01,13_1021_BROWN_44,0.17857142857142858,39.199999999999996,5.931840648477659,0.95,5.49,1,3,1.06,-0.06
COS01,10_1000_WHITE_44,0.05357142857142857,56.0,5.931840648477659,0.95,8.35,1,2,0.32,0.68
COS01,13_1021_WHITE_37,0.16071428571428573,37.33333333333333,5.931840648477659,0.95,5.8,1,3,0.95,0.05
COS01,13_1021_BROWN_44,0.08928571428571429,33.6,5.931840648477659,0.95,8.11,1,2,0.53,0.47
COS01,24_1098_WHITE_43,0.125,48.0,5.931840648477659,0.95,6.02,1,3,0.74,0.26
COS01,20_1070_ANTIC-GOLD_38,0.07142857142857142,42.0,5.931840648477659,0.95,8.18,1,2,0.42,0.58
COS01,20_1070_ANTIC-GOLD_37,0.08928571428571429,22.4,5.931840648477659,0.95,10.28,1,2,0.53,0.47
MUS01,33_1161_BLUE-NAVY_37,0.125,32.0,5.931840648477659,0.95,6.72,1,3,0.74,0.26
MUS01,32_1154_MAROON_44,0.05357142857142857,37.333333333333336,5.931840648477659,0.95,8.67,1,2,0.32,0.68
COS01,24_1098_MAROON_37,0.125,24.0,5.931840648477659,0.95,7.43,1,3,0.74,0.26
COS01,23_1091_BROWN_37,0.07142857142857142,28.0,5.931840648477659,0.95,10.13,1,2,0.42,0.58
COS01,23_1091_BLUE-NAVY_44,0.125,24.0,5.931840648477659,0.95,7.43,1,3,0.74,0.26
BHS01,17_1049_BROWN_44,0.19642857142857142,35.63636363636364,5.931840648477659,0.95,4.91,1,3,1.17,-0.17
BHS01,16_1042_TAN_44,0.10714285714285714,46.66666666666667,5.931840648477659,0.95,6.98,1,2,0.64,0.36
PUS01,10_1000_ROSE-GOLD_37,0.17857142857142858,33.6,5.931840648477659,0.95,5.34,1,3,1.06,-0.06
PUS01,10_1000_BROWN_44,0.08928571428571429,44.8,5.931840648477659,0.95,6.31,1,2,0.53,0.47
MUS01,33_1161_ROSE-GOLD_44,0.16071428571428573,37.33333333333333,5.931840648477659,0.95,5.48,1,3,0.95,0.05
COS01,20_1070_ANTIC-GOLD_43,0.08928571428571429,33.6,5.931840648477659,0.95,9.01,1,2,0.53,0.47
PUS01,11_1007_TAN_37,0.10714285714285714,28.0,5.931840648477659,0.95,7.25,1,2,0.64,0.36
PUS01,11_1007_BLACK_44,0.14285714285714285,49.0,5.931840648477659,0.95,4.76,1,3,0.85,0.15
HYS01,11_1007_TAN_44,0.14285714285714285,35.0,5.931840648477659,0.95,5.9,1,3,0.85,0.15
MUS01,25_1105_BROWN_44,0.08928571428571429,44.8,5.931840648477659,0.95,6.1,1,2,0.53,0.47
COS01,33_1161_BLUE-NAVY_44,0.17857142857142858,44.8,5.931840648477659,0.95,5.18,1,3,1.06,-0.06
COS01,24_1098_WHITE_38,0.16071428571428573,37.33333333333333,5.931840648477659,0.95,5.42,1,3,0.95,0.05
COS01,24_1098_MAROON_44,0.125,32.0,5.931840648477659,0.95,7.38,1,3,0.74,0.26
COS01,28_1126_ROSE-GOLD_44,0.10714285714285714,28.0,5.931840648477659,0.95,7.61,1,2,0.64,0.36
COS01,31_1147_ANTIC-GOLD_37,0.10714285714285714,28.0,5.931840648477659,0.95,8.51,1,2,0.64,0.36
PUS01,32_1154_MAROON_44,0.05357142857142857,56.0,5.931840648477659,0.95,12.85,1,2,0.32,0.68
BHS01,15_1035_GREY_44,0.07142857142857142,28.0,5.931840648477659,0.95,9.97,1,2,0.42,0.58
BHS01,15_1035_GREY_43,0.07142857142857142,28.0,5.931840648477659,0.95,10.35,1,2,0.42,0.58
BHS01,15_1035_GREY_42,0.07142857142857142,28.0,5.931840648477659,0.95,10.81,1,2,0.42,0.58
BHS01,15_1035_GREY_41,0.08928571428571429,33.6,5.931840648477659,0.95,10.36,1,2,0.53,0.47
BHS01,15_1035_GREY_40,0.07142857142857142,42.0,5.931840648477659,0.95,8.15,1,2,0.42,0.58
MUS01,30_1140_WHITE_44,0.05357142857142857,74.66666666666667,5.931840648477659,0.95,6.23,1,2,0.32,0.68
MUS01,30_1140_WHITE_38,0.16071428571428573,43.55555555555555,5.931840648477659,0.95,4.99,1,3,0.95,0.05
COS01,24_1098_WHITE_44,0.08928571428571429,22.4,5.931840648477659,0.95,10.18,1,2,0.53,0.47
HYS01,24_1098_MAROON_37,0.125,32.0,5.931840648477659,0.95,6.9,1,3,0.74,0.26
HYS01,20_1070_ANTIC-GOLD_37,0.14285714285714285,42.0,5.931840648477659,0.95,5.6,1,3,0.85,0.15
MUS01,21_1077_MAROON_37,0.14285714285714285,28.0,5.931840648477659,0.95,6.73,1,3,0.85,0.15
HYS01,15_1035_GREY_37,0.10714285714285714,28.0,5.931840648477659,0.95,7.18,1,2,0.64,0.36
MUS01,22_1084_NAVY_44,0.17857142857142858,28.0,5.931840648477659,0.95,5.56,1,3,1.06,-0.06
HYS01,17_1049_BLACK_44,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,5.96,1,3,0.95,0.05
SUS01,11_1007_BLACK_37,0.10714285714285714,46.66666666666667,5.931840648477659,0.95,5.3,1,2,0.64,0.36
SUS01,10_1000_WHITE_44,0.08928571428571429,11.2,5.931840648477659,0.95,11.15,1,2,0.53,0.47
BHS01,15_1035_GREY_38,0.05357142857142857,37.333333333333336,5.931840648477659,0.95,7.86,1,2,0.32,0.68
HYS01,11_1007_BLACK_44,0.125,40.0,5.931840648477659,0.95,6.07,1,3,0.74,0.26
MUS01,24_1098_MAROON_44,0.10714285714285714,28.0,5.931840648477659,0.95,7.57,1,2,0.64,0.36
MUS01,24_1098_MAROON_43,0.10714285714285714,46.66666666666667,5.931840648477659,0.95,6.06,1,2,0.64,0.36
MUS01,23_1091_BLUE-NAVY_44,0.16071428571428573,37.33333333333333,5.931840648477659,0.95,5.33,1,3,0.95,0.05
HYS01,15_1035_GREY_44,0.10714285714285714,18.666666666666668,5.931840648477659,0.95,8.66,1,2,0.64,0.36
MUS01,24_1098_WHITE_44,0.14285714285714285,35.0,5.931840648477659,0.95,5.87,1,3,0.85,0.15
HYS01,10_1000_BROWN_44,0.07142857142857142,42.0,5.931840648477659,0.95,7.64,1,2,0.42,0.58
