store_id,sku_uid,trailing_demand_rate,protection_days,service_level,dispersion_k,expected_demand_over_lead,recommended_reorder_point,textbook_reorder_point,safety_stock,recommended_cover_days
BES01,27_1119_ANTIC-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,32_1154_MAROON_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,31_1147_MAROON_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,14_1028_ROSE-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
PUS01,13_1021_BROWN_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,10_1000_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,31_1147_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,33_1161_ROSE-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,10_1000_ROSE-GOLD_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
SUS01,31_1147_WHITE_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
SUS01,31_1147_WHITE_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,31_1147_ANTIC-GOLD_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
SUS01,32_1154_MAROON_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,32_1154_MAROON_39,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,28_1126_ROSE-GOLD_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
AHS01,15_1035_GREY_42,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
AHS01,15_1035_GREY_41,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,33_1161_BLUE-NAVY_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,31_1147_WHITE_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,15_1035_GREY_39,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,25_1105_BROWN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,10_1000_BROWN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,20_1070_ANTIC-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,25_1105_BROWN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
AHS01,17_1049_BLACK_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MUS01,13_1021_BROWN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
PUS01,15_1035_GREY_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,14_1028_WHITE_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,21_1077_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,20_1070_ANTIC-GOLD_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,20_1070_ANTIC-GOLD_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,28_1126_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,30_1140_WHITE_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,11_1007_TAN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,17_1049_BLACK_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,11_1007_BLACK_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,24_1098_MAROON_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
CHS01,22_1084_NAVY_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,27_1119_WHITE_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
PUS01,17_1049_BROWN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,24_1098_WHITE_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,17_1049_BLACK_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,32_1154_MAROON_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
KOS01,25_1105_BROWN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,13_1021_WHITE_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,24_1098_MAROON_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,23_1091_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
CHS01,21_1077_BLUE-NAVY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
CHS01,19_1063_MAROON_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,28_1126_TAN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,23_1091_BROWN_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
HYS01,15_1035_GREY_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,15_1035_GREY_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,14_1028_WHITE_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,23_1091_BROWN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
INS01,14_1028_NAVY_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,17_1049_MAROON_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,17_1049_BROWN_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,16_1042_ANTIC-GOLD_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
KOS01,17_1049_BROWN_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
KOS01,16_1042_TAN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BHS01,10_1000_BROWN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
PUS01,11_1007_TAN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,25_1105_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
KOS01,25_1105_BROWN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,17_1049_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,23_1091_BLACK_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,13_1021_BROWN_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,14_1028_WHITE_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
HYS01,11_1007_TAN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
HYS01,11_1007_BLACK_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
CHS01,10_1000_WHITE_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,25_1105_BROWN_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
KOS01,14_1028_WHITE_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BES01,23_1091_BLACK_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BES01,22_1084_NAVY_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BHS01,11_1007_BLACK_42,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BHS01,11_1007_BLACK_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,10_1000_BROWN_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
PUS01,11_1007_BLACK_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
PUS01,10_1000_ROSE-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MAS01,24_1098_WHITE_39,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,20_1070_ANTIC-GOLD_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,20_1070_ANTIC-GOLD_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,18_1056_ANTIC-GOLD_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
AHS01,22_1084_NAVY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
AHS01,19_1063_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,24_1098_WHITE_38,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,10_1000_ROSE-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,10_1000_ROSE-GOLD_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,10_1000_ROSE-GOLD_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
KOS01,28_1126_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,33_1161_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,20_1070_ANTIC-GOLD_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,13_1021_WHITE_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
KOS01,15_1035_GREY_40,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
KOS01,15_1035_GREY_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,21_1077_MAROON_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,17_1049_BROWN_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,17_1049_BROWN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,17_1049_BLACK_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,16_1042_TAN_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,17_1049_BLACK_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,23_1091_BLUE-NAVY_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,30_1140_WHITE_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MUS01,33_1161_BLUE-NAVY_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,23_1091_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,23_1091_BROWN_38,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,23_1091_BLUE-NAVY_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
PUS01,23_1091_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BES01,17_1049_BLACK_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BHS01,14_1028_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,30_1140_WHITE_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,16_1042_TAN_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,16_1042_BLUE-NAVY_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,16_1042_BLUE-NAVY_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,17_1049_MAROON_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
AHS01,25_1105_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,25_1105_BLACK_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,18_1056_ANTIC-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,32_1154_MAROON_38,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BES01,14_1028_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
KOS01,11_1007_TAN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,32_1154_MAROON_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,30_1140_WHITE_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,10_1000_ROSE-GOLD_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
CHS01,32_1154_MAROON_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,17_1049_BLACK_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BHS01,33_1161_ROSE-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,15_1035_GREY_41,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,15_1035_GREY_40,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,20_1070_ANTIC-GOLD_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,33_1161_BLUE-NAVY_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,15_1035_GREY_39,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
CHS01,24_1098_MAROON_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
CHS01,23_1091_BROWN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,10_1000_ROSE-GOLD_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,10_1000_ROSE-GOLD_42,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BHS01,18_1056_BLACK_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,24_1098_WHITE_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,24_1098_WHITE_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,24_1098_MAROON_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BES01,13_1021_BROWN_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
PUS01,25_1105_MAROON_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BES01,15_1035_GREY_38,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,21_1077_BLUE-NAVY_39,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,14_1028_WHITE_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
SUS01,14_1028_ROSE-GOLD_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,22_1084_NAVY_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,21_1077_BLUE-NAVY_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,20_1070_ANTIC-GOLD_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BHS01,28_1126_BLUE-NAVY_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,17_1049_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MAS01,17_1049_BLACK_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,16_1042_TAN_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,18_1056_GREY_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,21_1077_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,24_1098_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,31_1147_ANTIC-GOLD_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,29_1133_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,24_1098_WHITE_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,16_1042_TAN_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,11_1007_BLACK_42,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BHS01,29_1133_BROWN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,20_1070_ANTIC-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,24_1098_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,23_1091_BLUE-NAVY_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,16_1042_TAN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,16_1042_ANTIC-GOLD_38,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,16_1042_ANTIC-GOLD_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,25_1105_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
INS01,25_1105_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BHS01,21_1077_BLUE-NAVY_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,14_1028_ROSE-GOLD_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,14_1028_NAVY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,13_1021_WHITE_42,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MUS01,25_1105_BLACK_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
MAS01,15_1035_GREY_40,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,31_1147_ANTIC-GOLD_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
COS01,31_1147_MAROON_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MUS01,23_1091_BLUE-NAVY_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BHS01,25_1105_BLACK_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
BHS01,23_1091_BROWN_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MUS01,22_1084_NAVY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MUS01,21_1077_MAROON_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,10_1000_WHITE_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
INS01,25_1105_BLACK_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,24_1098_WHITE_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,24_1098_WHITE_43,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
PUS01,32_1154_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MUS01,24_1098_WHITE_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,14_1028_WHITE_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MAS01,14_1028_ROSE-GOLD_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
INS01,28_1126_BLUE-NAVY_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,15_1035_GREY_38,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
AHS01,15_1035_GREY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
SUS01,27_1119_WHITE_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
SUS01,26_1112_WHITE_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
HYS01,20_1070_ANTIC-GOLD_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
HYS01,30_1140_WHITE_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
AHS01,16_1042_TAN_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
AHS01,16_1042_TAN_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
AHS01,16_1042_ANTIC-GOLD_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MUS01,10_1000_ROSE-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
CHS01,17_1049_MAROON_44,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
COS01,15_1035_GREY_41,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
COS01,15_1035_GREY_39,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,31_1147_ANTIC-GOLD_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
BES01,33_1161_BLUE-NAVY_43,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
BES01,33_1161_BLUE-NAVY_37,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,24_1098_MAROON_37,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
HYS01,21_1077_MAROON_44,0.16071428571428573,7.98,0.95,1.582,1.28,4,4,2.7199999999999998,24.89
HYS01,21_1077_BLUE-NAVY_37,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
HYS01,22_1084_NAVY_44,0.125,7.98,0.95,1.582,1.0,4,3,3.0,32.0
MAS01,31_1147_WHITE_43,0.14285714285714285,7.98,0.95,1.582,1.14,4,3,2.8600000000000003,28.0
MAS01,31_1147_WHITE_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
AHS01,15_1035_GREY_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
SUS01,32_1154_MAROON_41,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
COS01,15_1035_GREY_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
COS01,15_1035_GREY_40,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
MAS01,33_1161_BLUE-NAVY_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
AHS01,32_1154_MAROON_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
SUS01,25_1105_MAROON_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
MUS01,24_1098_MAROON_43,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
MUS01,24_1098_MAROON_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
SUS01,10_1000_WHITE_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
SUS01,11_1007_BLACK_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
AHS01,32_1154_MAROON_38,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
MAS01,13_1021_WHITE_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
COS01,28_1126_ROSE-GOLD_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
BHS01,21_1077_BLUE-NAVY_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
MAS01,16_1042_ANTIC-GOLD_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
MAS01,11_1007_BLACK_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
BHS01,20_1070_ANTIC-GOLD_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
BHS01,25_1105_BROWN_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
MUS01,25_1105_BROWN_44,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
INS01,21_1077_BLUE-NAVY_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
INS01,22_1084_NAVY_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
SUS01,15_1035_GREY_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
BES01,15_1035_GREY_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
MAS01,21_1077_BLUE-NAVY_43,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
BES01,11_1007_TAN_37,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
BHS01,20_1070_ANTIC-GOLD_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
MAS01,11_1007_BLACK_37,0.08928571428571429,7.98,0.95,1.582,0.71,3,3,2.29,33.6
BHS01,16_1042_TAN_44,0.10714285714285714,7.98,0.95,1.582,0.85,3,3,2.15,28.0
