as_of,store_id,sku_uid,category,size_label,start_stock,days_of_cover,trailing_demand_rate,elapsed_days,p_stockout_7d,p_stockout_14d,p_stockout_28d,expected_days_out,expected_lost_units,expected_lost_revenue,rank_by_risk,rank_by_units,rank_by_revenue
2025-11-27,MUS01,14_1028_ROSE-GOLD_44,OPEN,44,8,28.0,0.29,9,0.1413,0.3621,0.7123,2.35,0.67,999.59,1715,1815,2148
2025-11-27,BES01,33_1161_BLUE-NAVY_37,OPEN,37,5,31.11,0.16,4,0.1056,0.3753,0.7791,2.08,0.33,998.66,1658,2203,2149
2025-11-27,KOS01,23_1091_BROWN_38,OPEN,38,5,25.45,0.2,9,0.218,0.482,0.8092,3.39,0.67,992.51,1162,1823,2150
2025-11-27,HYS01,15_1035_GREY_42,PREMIUM OPEN,42,3,18.67,0.16,3,0.0989,0.3876,0.802,2.06,0.33,991.93,1599,2205,2151
2025-11-27,SUS01,31_1147_WHITE_42,PREMIUM CLOSE,42,7,24.5,0.29,4,0.0494,0.2359,0.6432,1.16,0.33,988.93,2150,2209,2152
2025-11-27,MAS01,16_1042_ANTIC-GOLD_38,OPEN,38,4,28.0,0.14,19,0.3232,0.5668,0.8306,4.61,0.66,981.99,636,1826,2153
2025-11-27,BHS01,15_1035_GREY_44,PREMIUM OPEN,44,2,28.0,0.07,12,0.3164,0.5855,0.8616,4.59,0.33,981.21,535,2216,2154
2025-11-27,HYS01,24_1098_MAROON_41,OPEN,41,12,23.17,0.52,0,0.0078,0.1336,0.5788,0.47,0.24,977.23,2431,2325,2155
2025-11-27,SUS01,23_1091_BROWN_37,OPEN,37,4,28.0,0.14,20,0.3216,0.5625,0.8256,4.59,0.66,976.39,665,1828,2156
2025-11-27,INS01,16_1042_BLUE-NAVY_39,OPEN,39,18,23.44,0.77,4,0.0331,0.1823,0.5713,0.85,0.65,970.04,2298,1832,2157
2025-11-27,INS01,25_1105_BLACK_38,PREMIUM OPEN,38,6,33.6,0.18,18,0.2478,0.4717,0.7599,3.64,0.65,969.42,1219,1833,2158
2025-11-27,MUS01,16_1042_ANTIC-GOLD_41,OPEN,41,16,17.57,0.91,0,0.0143,0.1895,0.6659,0.71,0.65,968.25,2272,1835,2159
2025-11-27,BHS01,15_1035_GREY_40,PREMIUM OPEN,40,3,42.0,0.07,24,0.3189,0.5516,0.8109,4.53,0.32,968.2,741,2223,2160
2025-11-27,BES01,15_1035_GREY_43,PREMIUM OPEN,43,3,42.0,0.07,27,0.3182,0.5468,0.8033,4.51,0.32,964.23,779,2225,2161
2025-11-27,MAS01,14_1028_ROSE-GOLD_44,OPEN,44,2,16.0,0.12,9,0.3588,0.6536,0.9083,5.17,0.65,962.42,218,1839,2162
2025-11-27,KOS01,10_1000_BROWN_38,PREMIUM CLOSE,38,13,22.06,0.59,0,0.0063,0.1179,0.5489,0.41,0.24,962.03,2470,2331,2163
2025-11-27,AHS01,16_1042_TAN_38,OPEN,38,16,17.23,0.93,0,0.0138,0.1853,0.6602,0.69,0.65,961.32,2290,1841,2164
2025-11-27,MAS01,16_1042_TAN_37,OPEN,37,4,28.0,0.14,19,0.3155,0.5573,0.8239,4.52,0.65,961.1,698,1843,2165
2025-11-27,COS01,15_1035_GREY_39,PREMIUM OPEN,39,5,31.11,0.16,7,0.1117,0.3319,0.7039,1.99,0.32,957.93,1821,2229,2166
2025-11-27,PUS01,25_1105_BLACK_38,PREMIUM OPEN,38,12,24.0,0.5,5,0.06,0.2472,0.6405,1.28,0.64,955.69,2109,1847,2167
2025-11-27,MAS01,13_1021_WHITE_41,OPEN,41,13,26.0,0.5,6,0.063,0.239,0.6157,1.28,0.64,955.02,2136,1849,2168
2025-11-27,BHS01,17_1049_MAROON_44,CLOSE,44,5,23.33,0.21,4,0.0866,0.3335,0.7442,1.78,0.38,951.97,1815,2136,2169
2025-11-27,BHS01,29_1133_BROWN_44,BOYS CLOSE,44,5,31.11,0.16,3,0.0469,0.2504,0.6776,1.18,0.19,950.27,2099,2398,2170
2025-11-27,MUS01,24_1098_MAROON_38,OPEN,38,6,33.6,0.18,6,0.0661,0.2468,0.6253,1.33,0.24,950.16,2110,2333,2171
2025-11-27,HYS01,10_1000_BROWN_43,PREMIUM CLOSE,43,15,33.6,0.45,4,0.0182,0.1228,0.4701,0.53,0.24,948.26,2458,2335,2172
2025-11-27,CHS01,28_1126_TAN_44,GIRLS_OPEN,44,7,26.13,0.27,8,0.1407,0.3722,0.7307,2.37,0.64,946.73,1678,1856,2173
2025-11-27,BES01,14_1028_ROSE-GOLD_42,OPEN,42,20,28.0,0.71,2,0.0284,0.2067,0.6438,0.89,0.64,946.5,2221,1857,2174
2025-11-27,CHS01,16_1042_ANTIC-GOLD_41,OPEN,41,19,25.33,0.75,3,0.0299,0.1893,0.6002,0.84,0.63,943.46,2273,1858,2175
2025-11-27,KOS01,24_1098_MAROON_43,OPEN,43,4,37.33,0.11,8,0.1291,0.3515,0.7119,2.21,0.24,943.28,1752,2338,2176
2025-11-27,PUS01,27_1119_WHITE_44,CLOSE,44,6,33.6,0.18,8,0.0989,0.2938,0.6537,1.76,0.32,942.11,1949,2233,2177
2025-11-27,PUS01,24_1098_WHITE_41,OPEN,41,24,26.35,0.91,0,0.0033,0.079,0.459,0.26,0.24,941.94,2540,2340,2178
2025-11-27,INS01,24_1098_WHITE_43,OPEN,43,5,31.11,0.16,6,0.074,0.2659,0.6477,1.46,0.23,937.1,2045,2342,2179
2025-11-27,MAS01,13_1021_WHITE_38,OPEN,38,5,28.0,0.18,13,0.234,0.4739,0.7808,3.52,0.63,936.32,1203,1861,2180
2025-11-27,MAS01,24_1098_MAROON_43,OPEN,43,2,22.4,0.09,5,0.1478,0.4325,0.8092,2.62,0.23,932.47,1387,2343,2181
2025-11-27,COS01,18_1056_BLACK_43,GIRLS_OPEN,43,12,42.0,0.29,3,0.0136,0.1135,0.4706,0.46,0.13,924.16,2482,2476,2182
2025-11-27,MUS01,16_1042_BLUE-NAVY_43,OPEN,43,24,33.6,0.71,8,0.0424,0.1619,0.479,0.86,0.62,919.71,2362,1870,2183
2025-11-27,SUS01,15_1035_GREY_37,PREMIUM OPEN,37,2,22.4,0.09,8,0.2195,0.4951,0.825,3.44,0.31,918.64,1088,2239,2184
2025-11-27,BES01,11_1007_TAN_37,PREMIUM CLOSE,37,6,56.0,0.11,5,0.0564,0.2373,0.6286,1.22,0.13,913.81,2142,2478,2185
2025-11-27,KOS01,23_1091_BROWN_37,OPEN,37,5,21.54,0.23,6,0.1535,0.4232,0.7919,2.64,0.61,912.58,1428,1874,2186
2025-11-27,INS01,14_1028_WHITE_41,OPEN,41,12,44.8,0.27,15,0.1455,0.3277,0.6348,2.29,0.61,912.3,1839,1875,2187
2025-11-27,HYS01,14_1028_ROSE-GOLD_39,OPEN,39,33,26.78,1.23,1,0.0106,0.132,0.5508,0.49,0.61,908.63,2435,1876,2188
2025-11-27,HYS01,17_1049_MAROON_43,CLOSE,43,18,25.2,0.71,2,0.0133,0.129,0.5222,0.51,0.36,905.98,2443,2158,2189
2025-11-27,BES01,15_1035_GREY_37,PREMIUM OPEN,37,1,9.33,0.11,0,0.1176,0.5484,0.9237,2.8,0.3,895.87,765,2252,2190
2025-11-27,COS01,31_1147_ANTIC-GOLD_37,PREMIUM CLOSE,37,3,28.0,0.11,7,0.168,0.4312,0.7882,2.79,0.3,894.24,1393,2253,2191
2025-11-27,HYS01,14_1028_WHITE_39,OPEN,39,24,28.0,0.86,3,0.0233,0.1618,0.5584,0.7,0.6,893.98,2363,1883,2192
2025-11-27,INS01,25_1105_BROWN_39,PREMIUM OPEN,39,15,21.0,0.71,2,0.0263,0.1971,0.631,0.84,0.6,893.83,2245,1884,2193
2025-11-27,MAS01,31_1147_WHITE_44,PREMIUM CLOSE,44,3,28.0,0.11,9,0.1726,0.4139,0.7575,2.78,0.3,891.14,1471,2256,2194
2025-11-27,MAS01,28_1126_BLUE-NAVY_37,GIRLS_OPEN,37,4,18.67,0.21,6,0.163,0.4389,0.8033,2.77,0.59,884.14,1359,1888,2195
2025-11-27,KOS01,17_1049_BROWN_37,CLOSE,37,4,32.0,0.12,10,0.1785,0.4136,0.7497,2.84,0.35,882.43,1474,2176,2196
2025-11-27,BHS01,31_1147_WHITE_43,PREMIUM CLOSE,43,9,33.6,0.27,5,0.0495,0.2179,0.604,1.1,0.29,880.84,2188,2261,2197
2025-11-27,MAS01,16_1042_ANTIC-GOLD_43,OPEN,43,6,22.4,0.27,7,0.1261,0.3591,0.7292,2.2,0.59,879.11,1724,1892,2198
2025-11-27,KOS01,33_1161_BLUE-NAVY_42,OPEN,42,9,31.5,0.29,4,0.0424,0.214,0.6156,1.03,0.29,878.47,2203,2264,2199
2025-11-27,CHS01,25_1105_MAROON_44,PREMIUM OPEN,44,12,22.4,0.54,4,0.0462,0.2262,0.6312,1.1,0.59,877.66,2171,1893,2200
2025-11-27,INS01,15_1035_GREY_42,PREMIUM OPEN,42,2,22.4,0.09,7,0.2046,0.487,0.8272,3.28,0.29,876.37,1136,2265,2201
2025-11-27,BHS01,23_1091_BLACK_42,OPEN,42,11,25.67,0.43,4,0.0616,0.2708,0.683,1.37,0.59,876.34,2030,1894,2202
2025-11-27,AHS01,32_1154_MAROON_38,CLOSE,38,5,56.0,0.09,6,0.0702,0.2569,0.6372,1.4,0.13,873.9,2080,2487,2203
2025-11-27,KOS01,15_1035_GREY_43,PREMIUM OPEN,43,2,22.4,0.09,6,0.2002,0.4962,0.8412,3.27,0.29,872.78,1080,2266,2204
2025-11-27,BES01,23_1091_BROWN_43,OPEN,43,6,16.0,0.38,1,0.0551,0.3406,0.7978,1.56,0.59,872.36,1793,1898,2205
2025-11-27,KOS01,31_1147_ANTIC-GOLD_44,PREMIUM CLOSE,44,5,21.54,0.23,2,0.0458,0.2739,0.721,1.26,0.29,871.49,2012,2269,2206
2025-11-27,COS01,28_1126_ROSE-GOLD_38,GIRLS_OPEN,38,16,29.87,0.54,5,0.0488,0.2161,0.6016,1.09,0.58,869.17,2195,1904,2207
2025-11-27,BHS01,14_1028_WHITE_38,OPEN,38,7,24.5,0.29,5,0.1077,0.3574,0.7513,2.04,0.58,867.55,1729,1905,2208
2025-11-27,BES01,16_1042_TAN_41,OPEN,41,23,29.27,0.79,2,0.0221,0.1774,0.6031,0.74,0.58,867.02,2317,1906,2209
2025-11-27,MUS01,16_1042_TAN_38,OPEN,38,12,18.67,0.64,1,0.025,0.2196,0.6812,0.9,0.58,866.26,2184,1907,2210
2025-11-27,SUS01,28_1126_ROSE-GOLD_44,GIRLS_OPEN,44,5,35.0,0.14,22,0.2823,0.5082,0.7802,4.07,0.58,866.14,1014,1908,2211
2025-11-27,INS01,20_1070_ANTIC-GOLD_38,PREMIUM CLOSE,38,6,30.55,0.2,2,0.0178,0.1547,0.5676,0.63,0.12,865.07,2385,2488,2212
2025-11-27,INS01,25_1105_BLACK_41,PREMIUM OPEN,41,23,19.82,1.16,0,0.0084,0.1396,0.5896,0.5,0.58,861.28,2420,1911,2213
2025-11-27,MAS01,27_1119_WHITE_38,CLOSE,38,9,50.4,0.18,12,0.0955,0.2531,0.5679,1.61,0.29,860.73,2088,2271,2214
2025-11-27,PUS01,15_1035_GREY_43,PREMIUM OPEN,43,3,21.0,0.14,4,0.1013,0.3663,0.7719,2.01,0.29,860.0,1698,2272,2215
2025-11-27,KOS01,13_1021_WHITE_39,OPEN,39,9,19.38,0.46,2,0.045,0.2712,0.7182,1.24,0.58,857.71,2027,1915,2216
2025-11-27,SUS01,25_1105_BROWN_37,PREMIUM OPEN,37,4,24.89,0.16,12,0.2375,0.4847,0.7939,3.58,0.58,857.4,1148,1916,2217
2025-11-27,MUS01,25_1105_BLACK_38,PREMIUM OPEN,38,29,25.38,1.14,3,0.0151,0.1217,0.4871,0.5,0.57,854.29,2461,1919,2218
2025-11-27,AHS01,14_1028_NAVY_38,OPEN,38,13,24.27,0.54,3,0.0409,0.23,0.6537,1.07,0.57,852.45,2165,1920,2219
2025-11-27,MUS01,10_1000_WHITE_44,PREMIUM CLOSE,44,5,56.0,0.09,16,0.1538,0.3374,0.64,2.39,0.21,851.73,1800,2367,2220
2025-11-27,HYS01,28_1126_TAN_44,GIRLS_OPEN,44,6,19.76,0.3,4,0.0928,0.3477,0.7566,1.88,0.57,851.46,1768,1921,2221
2025-11-27,KOS01,14_1028_ROSE-GOLD_44,OPEN,44,3,33.6,0.09,19,0.4663,0.7223,0.9224,6.39,0.57,850.25,64,1922,2222
2025-11-27,AHS01,23_1091_BLUE-NAVY_43,OPEN,43,8,24.89,0.32,4,0.0857,0.3314,0.7424,1.77,0.57,847.69,1824,1923,2223
2025-11-27,AHS01,27_1119_WHITE_38,CLOSE,38,25,25.0,1.0,0,0.0037,0.0854,0.4755,0.28,0.28,845.73,2530,2275,2224
2025-11-27,BES01,33_1161_BLUE-NAVY_43,OPEN,43,5,40.0,0.12,5,0.1225,0.3865,0.7752,2.26,0.28,843.28,1606,2276,2225
2025-11-27,SUS01,17_1049_MAROON_43,CLOSE,43,9,42.0,0.21,11,0.0919,0.2525,0.5757,1.58,0.34,841.97,2091,2193,2226
2025-11-27,MAS01,16_1042_ANTIC-GOLD_37,OPEN,37,2,16.0,0.12,8,0.3029,0.6014,0.8871,4.5,0.56,838.77,427,1928,2227
2025-11-27,SUS01,25_1105_BROWN_40,PREMIUM OPEN,40,15,24.71,0.61,3,0.0338,0.2046,0.6214,0.93,0.56,838.43,2227,1929,2228
2025-11-27,SUS01,28_1126_ROSE-GOLD_39,GIRLS_OPEN,39,23,28.0,0.82,4,0.0252,0.1523,0.5238,0.69,0.56,838.41,2396,1930,2229
2025-11-27,INS01,17_1049_BLACK_42,CLOSE,42,18,28.0,0.64,3,0.0159,0.126,0.4955,0.52,0.34,836.08,2450,2198,2230
2025-11-27,PUS01,25_1105_MAROON_43,PREMIUM OPEN,43,8,26.35,0.3,7,0.1016,0.3117,0.6841,1.84,0.56,833.68,1890,1935,2231
2025-11-27,CHS01,24_1098_MAROON_43,OPEN,43,11,34.22,0.32,4,0.0235,0.1456,0.5122,0.65,0.21,833.04,2410,2376,2232
2025-11-27,KOS01,15_1035_GREY_38,PREMIUM OPEN,38,2,14.0,0.14,1,0.0763,0.4037,0.8415,1.95,0.28,832.25,1511,2281,2233
2025-11-27,BES01,13_1021_BROWN_42,OPEN,42,18,19.76,0.91,0,0.0113,0.166,0.6325,0.61,0.56,827.95,2351,1940,2234
2025-11-27,BES01,15_1035_GREY_42,PREMIUM OPEN,42,4,16.0,0.25,0,0.0277,0.2721,0.7586,1.11,0.28,827.63,2022,2283,2235
2025-11-27,PUS01,23_1091_BLUE-NAVY_40,OPEN,40,28,29.58,0.95,4,0.0206,0.1334,0.4904,0.59,0.56,827.27,2432,1941,2236
2025-11-27,KOS01,10_1000_BROWN_43,PREMIUM CLOSE,43,5,46.67,0.11,10,0.1137,0.3027,0.6434,1.92,0.21,822.11,1922,2379,2237
2025-11-27,PUS01,13_1021_BROWN_44,OPEN,44,7,39.2,0.18,16,0.2047,0.4171,0.7193,3.09,0.55,821.63,1456,1945,2238
2025-11-27,MAS01,14_1028_NAVY_41,OPEN,41,19,25.33,0.75,3,0.0248,0.1683,0.5688,0.73,0.55,819.92,2348,1946,2239
2025-11-27,BHS01,32_1154_MAROON_43,CLOSE,43,3,56.0,0.05,10,0.132,0.3361,0.6784,2.19,0.12,818.89,1808,2492,2240
2025-11-27,COS01,15_1035_GREY_43,PREMIUM OPEN,43,2,37.33,0.05,34,0.3637,0.5968,0.8355,5.08,0.27,814.17,468,2288,2241
2025-11-27,MUS01,16_1042_ANTIC-GOLD_37,OPEN,37,10,21.54,0.46,4,0.0504,0.239,0.6469,1.18,0.55,813.58,2137,1949,2242
2025-11-27,INS01,16_1042_BLUE-NAVY_42,OPEN,42,26,28.55,0.91,5,0.0231,0.1304,0.4674,0.6,0.54,811.79,2439,1952,2243
2025-11-27,SUS01,16_1042_ANTIC-GOLD_43,OPEN,43,9,29.65,0.3,9,0.103,0.2913,0.6404,1.79,0.54,810.99,1955,1953,2244
2025-11-27,INS01,14_1028_NAVY_41,OPEN,41,27,22.91,1.18,1,0.0096,0.1243,0.5362,0.46,0.54,810.36,2454,1955,2245
2025-11-27,COS01,13_1021_WHITE_42,OPEN,42,15,31.11,0.48,6,0.0538,0.215,0.5849,1.13,0.54,810.31,2196,1956,2246
2025-11-27,PUS01,25_1105_BROWN_44,PREMIUM OPEN,44,5,25.45,0.2,9,0.1709,0.4112,0.7553,2.76,0.54,807.44,1486,1961,2247
2025-11-27,AHS01,27_1119_WHITE_37,CLOSE,37,10,29.47,0.34,3,0.0276,0.18,0.5866,0.79,0.27,806.19,2304,2289,2248
2025-11-27,INS01,15_1035_GREY_38,PREMIUM OPEN,38,2,37.33,0.05,47,0.3604,0.588,0.8238,5.03,0.27,805.49,515,2290,2249
2025-11-27,AHS01,25_1105_BROWN_44,PREMIUM OPEN,44,7,30.15,0.23,6,0.1308,0.3833,0.7609,2.32,0.54,801.75,1617,1966,2250
2025-11-27,BES01,17_1049_BLACK_44,CLOSE,44,4,24.89,0.16,3,0.0943,0.3774,0.7945,1.99,0.32,797.6,1647,2230,2251
2025-11-27,HYS01,31_1147_MAROON_44,PREMIUM CLOSE,44,6,19.76,0.3,1,0.0239,0.2141,0.6745,0.88,0.27,796.37,2202,2298,2252
2025-11-27,SUS01,16_1042_TAN_37,OPEN,37,3,24.0,0.12,12,0.2911,0.5548,0.8426,4.27,0.53,796.02,717,1968,2253
2025-11-27,CHS01,25_1105_MAROON_37,PREMIUM OPEN,37,8,19.48,0.41,3,0.0529,0.2693,0.6982,1.3,0.53,793.67,2037,1970,2254
2025-11-27,SUS01,16_1042_TAN_38,OPEN,38,6,28.0,0.21,8,0.1487,0.386,0.7427,2.48,0.53,793.34,1608,1971,2255
2025-11-27,AHS01,16_1042_ANTIC-GOLD_44,OPEN,44,6,42.0,0.14,12,0.248,0.4991,0.8045,3.72,0.53,791.56,1060,1973,2256
2025-11-27,BES01,28_1126_ROSE-GOLD_37,GIRLS_OPEN,37,8,17.92,0.45,1,0.0367,0.2731,0.7393,1.18,0.53,786.09,2017,1976,2257
2025-11-27,AHS01,25_1105_MAROON_37,PREMIUM OPEN,37,4,32.0,0.12,9,0.2816,0.5659,0.8628,4.21,0.53,784.42,641,1978,2258
2025-11-27,AHS01,25_1105_MAROON_42,PREMIUM OPEN,42,7,18.67,0.38,2,0.0534,0.2994,0.7456,1.4,0.53,784.19,1934,1979,2259
2025-11-27,BHS01,25_1105_BROWN_39,PREMIUM OPEN,39,6,22.4,0.27,3,0.0921,0.3724,0.7907,1.96,0.52,781.66,1677,1981,2260
2025-11-27,MAS01,25_1105_BROWN_44,PREMIUM OPEN,44,2,22.4,0.09,35,0.4264,0.6679,0.8835,5.87,0.52,781.08,177,1983,2261
2025-11-27,AHS01,31_1147_MAROON_37,PREMIUM CLOSE,37,4,16.0,0.25,0,0.0253,0.2589,0.746,1.04,0.26,778.52,2072,2306,2262
2025-11-27,CHS01,16_1042_ANTIC-GOLD_42,OPEN,42,27,43.2,0.62,9,0.0419,0.1525,0.4514,0.83,0.52,773.67,2394,1987,2263
2025-11-27,INS01,16_1042_ANTIC-GOLD_44,OPEN,44,4,37.33,0.11,21,0.3416,0.5846,0.8394,4.84,0.52,772.16,540,1989,2264
2025-11-27,MAS01,27_1119_WHITE_39,CLOSE,39,19,25.33,0.75,0,0.0049,0.101,0.5131,0.34,0.26,768.72,2500,2310,2265
2025-11-27,MUS01,28_1126_TAN_43,GIRLS_OPEN,43,27,28.53,0.95,3,0.0167,0.1305,0.504,0.54,0.51,766.93,2438,1992,2266
2025-11-27,COS01,23_1091_BLUE-NAVY_40,OPEN,40,22,21.61,1.02,1,0.0109,0.1343,0.5549,0.5,0.51,765.38,2430,1994,2267
2025-11-27,INS01,18_1056_ANTIC-GOLD_44,GIRLS_OPEN,44,4,37.33,0.11,4,0.042,0.2128,0.614,1.02,0.11,764.73,2208,2502,2268
2025-11-27,SUS01,25_1105_BLACK_42,PREMIUM OPEN,42,10,19.31,0.52,2,0.0329,0.2255,0.6674,0.99,0.51,762.5,2173,1998,2269
2025-11-27,MAS01,14_1028_ROSE-GOLD_41,OPEN,41,10,21.54,0.46,2,0.0381,0.2462,0.6916,1.1,0.51,761.3,2113,1999,2270
2025-11-27,HYS01,22_1084_NAVY_38,CLOSE,38,9,21.0,0.43,1,0.0177,0.1797,0.6286,0.71,0.3,759.03,2306,2242,2271
2025-11-27,COS01,24_1098_WHITE_43,OPEN,43,6,48.0,0.12,9,0.0842,0.2528,0.5956,1.51,0.19,753.16,2090,2399,2272
2025-11-27,MAS01,14_1028_ROSE-GOLD_37,OPEN,37,3,21.0,0.14,8,0.2264,0.5048,0.8314,3.53,0.5,751.89,1033,2007,2273
2025-11-27,KOS01,33_1161_BLUE-NAVY_44,OPEN,44,5,25.45,0.2,3,0.0519,0.2662,0.695,1.28,0.25,750.89,2044,2320,2274
2025-11-27,AHS01,27_1119_WHITE_44,CLOSE,44,17,24.41,0.7,1,0.0068,0.0999,0.4849,0.36,0.25,746.64,2503,2323,2275
2025-11-27,BHS01,14_1028_ROSE-GOLD_37,OPEN,37,9,29.65,0.3,6,0.0857,0.2927,0.6769,1.65,0.5,744.4,1951,2012,2276
2025-11-27,SUS01,14_1028_ROSE-GOLD_42,OPEN,42,28,24.5,1.14,1,0.0089,0.1181,0.524,0.43,0.5,740.74,2469,2015,2277
2025-11-27,COS01,23_1091_BROWN_38,OPEN,38,4,32.0,0.12,13,0.2671,0.5185,0.814,3.95,0.49,735.77,947,2018,2278
2025-11-27,MUS01,14_1028_NAVY_40,OPEN,40,28,28.51,0.98,3,0.015,0.1213,0.4864,0.5,0.49,731.47,2463,2021,2279
2025-11-27,AHS01,25_1105_BLACK_37,PREMIUM OPEN,37,4,14.93,0.27,2,0.0775,0.3684,0.8025,1.83,0.49,730.51,1690,2022,2280
2025-11-27,BES01,23_1091_BLACK_44,OPEN,44,5,40.0,0.12,8,0.2564,0.5447,0.8559,3.92,0.49,729.89,795,2023,2281
2025-11-27,MAS01,21_1077_MAROON_39,PREMIUM CLOSE,39,11,41.07,0.27,3,0.0108,0.0975,0.4358,0.39,0.1,727.49,2512,2510,2282
2025-11-27,PUS01,25_1105_BLACK_44,PREMIUM OPEN,44,4,22.4,0.18,7,0.1632,0.4234,0.7823,2.72,0.49,724.97,1426,2026,2283
2025-11-27,BHS01,33_1161_BLUE-NAVY_39,OPEN,39,9,33.6,0.27,3,0.0327,0.2005,0.6157,0.9,0.24,724.15,2235,2329,2284
2025-11-27,AHS01,25_1105_BROWN_42,PREMIUM OPEN,42,17,28.0,0.61,3,0.0277,0.1806,0.5875,0.8,0.48,721.66,2302,2030,2285
2025-11-27,KOS01,25_1105_BROWN_38,PREMIUM OPEN,38,8,44.8,0.18,14,0.1743,0.3797,0.6937,2.7,0.48,718.43,1638,2031,2286
2025-11-27,INS01,14_1028_WHITE_43,OPEN,43,8,28.0,0.29,7,0.0911,0.2898,0.6611,1.68,0.48,716.67,1963,2034,2287
2025-11-27,HYS01,14_1028_WHITE_44,OPEN,44,3,18.67,0.16,5,0.1752,0.4774,0.8386,2.99,0.48,716.62,1184,2035,2288
2025-11-27,KOS01,24_1098_MAROON_37,OPEN,37,3,33.6,0.09,6,0.1096,0.3431,0.7262,2.01,0.18,716.02,1786,2414,2289
2025-11-27,COS01,31_1147_MAROON_42,PREMIUM CLOSE,42,20,23.33,0.86,0,0.0036,0.0844,0.473,0.28,0.24,715.52,2532,2332,2290
2025-11-27,BES01,23_1091_BROWN_40,OPEN,40,24,25.36,0.95,1,0.0109,0.1345,0.5553,0.51,0.48,713.01,2429,2039,2291
2025-11-27,COS01,14_1028_ROSE-GOLD_42,OPEN,42,14,26.13,0.54,2,0.0285,0.2071,0.6444,0.89,0.48,711.7,2220,2041,2292
2025-11-27,MAS01,13_1021_BROWN_42,OPEN,42,5,21.54,0.23,4,0.1031,0.3701,0.775,2.04,0.47,705.93,1684,2045,2293
2025-11-27,CHS01,33_1161_ROSE-GOLD_37,OPEN,37,5,25.45,0.2,3,0.0478,0.2531,0.6806,1.2,0.24,705.31,2089,2341,2294
2025-11-27,AHS01,16_1042_TAN_37,OPEN,37,8,56.0,0.14,15,0.2204,0.4445,0.7477,3.31,0.47,704.74,1334,2047,2295
2025-11-27,HYS01,14_1028_WHITE_37,OPEN,37,7,15.08,0.46,0,0.0241,0.2525,0.7396,1.01,0.47,698.78,2092,2048,2296
2025-11-27,BHS01,15_1035_GREY_43,PREMIUM OPEN,43,2,28.0,0.07,7,0.2037,0.4856,0.8263,3.27,0.23,698.43,1145,2344,2297
2025-11-27,MAS01,33_1161_BLUE-NAVY_41,OPEN,41,8,29.87,0.27,3,0.0309,0.1932,0.6057,0.87,0.23,692.78,2258,2346,2298
2025-11-27,COS01,14_1028_ROSE-GOLD_37,OPEN,37,8,26.35,0.3,5,0.0749,0.2849,0.6827,1.53,0.46,691.77,1979,2051,2299
2025-11-27,INS01,25_1105_MAROON_43,PREMIUM OPEN,43,7,23.06,0.3,5,0.0748,0.2848,0.6825,1.53,0.46,691.21,1980,2052,2300
2025-11-27,MAS01,14_1028_ROSE-GOLD_38,OPEN,38,9,20.16,0.45,2,0.0351,0.2344,0.678,1.04,0.46,689.16,2155,2054,2301
2025-11-27,KOS01,16_1042_ANTIC-GOLD_43,OPEN,43,5,28.0,0.18,8,0.1562,0.3986,0.7534,2.59,0.46,688.89,1544,2055,2302
2025-11-27,PUS01,15_1035_GREY_42,PREMIUM OPEN,42,3,28.0,0.11,6,0.1192,0.3616,0.7427,2.15,0.23,688.73,1717,2347,2303
2025-11-27,MAS01,33_1161_BLUE-NAVY_38,OPEN,38,5,25.45,0.2,3,0.0455,0.2458,0.6724,1.16,0.23,680.51,2115,2348,2304
2025-11-27,CHS01,16_1042_ANTIC-GOLD_44,OPEN,44,6,33.6,0.18,11,0.159,0.3741,0.7074,2.54,0.45,676.76,1665,2060,2305
2025-11-27,HYS01,31_1147_MAROON_43,PREMIUM CLOSE,43,8,28.0,0.29,3,0.0275,0.1794,0.5858,0.79,0.23,676.4,2309,2349,2306
2025-11-27,BES01,13_1021_BROWN_37,OPEN,37,5,46.67,0.11,28,0.2967,0.5179,0.7786,4.23,0.45,675.63,950,2061,2307
2025-11-27,INS01,16_1042_ANTIC-GOLD_37,OPEN,37,8,19.48,0.41,3,0.0427,0.2363,0.6613,1.1,0.45,675.46,2147,2062,2308
2025-11-27,COS01,14_1028_WHITE_40,OPEN,40,9,22.91,0.39,2,0.04,0.2533,0.6994,1.14,0.45,667.22,2087,2066,2309
2025-11-27,SUS01,33_1161_BLUE-NAVY_37,OPEN,37,3,28.0,0.11,6,0.1144,0.3525,0.7347,2.08,0.22,666.58,1749,2357,2310
2025-11-27,PUS01,28_1126_ROSE-GOLD_42,GIRLS_OPEN,42,30,22.7,1.32,0,0.0048,0.0998,0.5104,0.34,0.45,665.73,2504,2068,2311
2025-11-27,COS01,13_1021_WHITE_43,OPEN,43,9,31.5,0.29,7,0.0816,0.2692,0.6383,1.54,0.44,654.42,2038,2074,2312
2025-11-27,BHS01,23_1091_BROWN_38,OPEN,38,5,21.54,0.23,3,0.0877,0.3622,0.7829,1.89,0.44,653.53,1713,2075,2313
2025-11-27,HYS01,21_1077_MAROON_37,PREMIUM CLOSE,37,7,28.0,0.25,0,0.0055,0.1084,0.5292,0.37,0.09,649.18,2488,2524,2314
2025-11-27,KOS01,30_1140_WHITE_37,PREMIUM CLOSE,37,5,40.0,0.12,5,0.0461,0.2081,0.591,1.04,0.13,649.11,2216,2479,2315
